geohash6,week_day,median_demand_per_week
qp097u,3.0,0.16257416282350823
qp097v,3.0,0.3329134909361626
qp097w,3.0,0.03250972402955403
qp097x,3.0,0.0
qp097y,3.0,0.15284112254449295
qp097z,3.0,0.018000894196650172
qp0980,3.0,0.04321597372444186
qp0981,3.0,0.10884942995329094
qp0982,3.0,0.10942362794529167
qp0983,3.0,0.04843912110157268
qp0984,3.0,0.05475672983379158
qp0985,3.0,0.1360305077590775
qp0986,3.0,0.18640221528302592
qp0987,3.0,0.4136741193880905
qp0988,3.0,0.1173109461818179
qp0989,3.0,0.04066817891889139
qp098b,3.0,0.0
qp098c,3.0,0.0
qp098d,3.0,0.09833876573208661
qp098e,3.0,0.08371836760530676
qp098f,3.0,0.0
qp098g,3.0,0.0
qp098h,3.0,0.13868049048477615
qp098j,3.0,0.6030573065093718
qp098k,3.0,0.2500741035642022
qp098m,3.0,0.09353975336242687
qp098n,3.0,0.2567357039117082
qp098p,3.0,0.32502287678933217
qp098q,3.0,0.10289553904326752
qp098r,3.0,0.12698944258142913
qp098u,3.0,0.0
qp098v,3.0,0.0
qp0990,3.0,0.004592677644361764
qp0991,3.0,0.08833472043702831
qp0992,3.0,0.10596102992975559
qp0993,3.0,0.0963798696671816
qp0994,3.0,0.03403625696421497
qp0995,3.0,0.012733704469662467
qp0996,3.0,0.08747522036181155
qp0997,3.0,0.017006837915382458
qp0998,3.0,0.08265133770202905
qp0999,3.0,0.018255569103529136
qp099b,3.0,0.0892124199316928
qp099c,3.0,0.0867612899910322
qp099d,3.0,0.09568329732794673
qp099e,3.0,0.12450420079712178
qp099f,3.0,0.027546772758883193
qp099g,3.0,0.13158413169919014
qp099h,3.0,0.0
qp099j,3.0,0.0
qp099k,3.0,0.11203079856263973
qp099m,3.0,0.04305125520156651
qp099n,3.0,0.0
qp099p,3.0,0.0
qp099q,3.0,0.01129036986388989
qp099r,3.0,0.00677476023802822
qp099s,3.0,0.07947624324849324
qp099t,3.0,0.028543031768446612
qp099u,3.0,0.07242852253245977
qp099v,3.0,0.11089593496281172
qp099w,3.0,0.010102160045229678
qp099x,3.0,0.00046079113546335294
qp099y,3.0,0.05619577832728914
qp099z,3.0,0.006343846645493163
qp09b0,3.0,0.1318387758276639
qp09b1,3.0,0.07290617817584344
qp09b2,3.0,0.08292300850321657
qp09b3,3.0,0.07968794425566553
qp09b4,3.0,0.2600454534244333
qp09b5,3.0,0.07332024274187954
qp09b6,3.0,0.34421430919128826
qp09b7,3.0,0.2601699696557199
qp09bd,3.0,0.06104844047707926
qp09be,3.0,0.05420121894392244
qp09bh,3.0,0.20063926376998859
qp09bj,3.0,0.1275013116932602
qp09bk,3.0,0.03835298755431757
qp09bm,3.0,0.060439599470507276
qp09bn,3.0,0.04928391710800148
qp09bp,3.0,0.03156011810846833
qp09bq,3.0,0.0
qp09br,3.0,0.0
qp09bt,3.0,0.005295198019239186
qp09bv,3.0,0.0
qp09bw,3.0,0.043082322341162715
qp09bx,3.0,0.0
qp09by,3.0,0.0
qp09bz,3.0,0.0
qp09c2,3.0,0.0
qp09c6,3.0,0.0
qp09c7,3.0,0.0
qp09c8,3.0,0.006488197562390996
qp09c9,3.0,0.0019598071774105225
qp09cb,3.0,0.0
qp09cc,3.0,0.0768138733131715
qp09cd,3.0,0.0
qp09ce,3.0,0.0
qp09cf,3.0,0.0
qp09cg,3.0,0.10931379562249713
qp09ch,3.0,0.0
qp09cj,3.0,0.041711962429553426
qp09ck,3.0,0.0
qp09cm,3.0,0.01684968827018163
qp09cn,3.0,0.0
qp09cp,3.0,0.0
qp09cq,3.0,0.0527387442487052
qp09cr,3.0,0.0
qp09cs,3.0,0.0
qp09ct,3.0,0.021480715169759267
qp09cu,3.0,0.02547412346665002
qp09cv,3.0,0.13040768695956512
qp09cw,3.0,0.0
qp09cx,3.0,0.0
qp09cy,3.0,0.005867620600224482
qp09cz,3.0,0.0
qp09d0,3.0,0.0
qp09d1,3.0,0.016375141808214984
qp09d2,3.0,0.7478338869931633
qp09d3,3.0,0.6893027322130494
qp09d4,3.0,0.015280774279086293
qp09d5,3.0,0.09261310769872866
qp09d6,3.0,0.24159800439994727
qp09d7,3.0,0.20234007309678084
qp09d8,3.0,0.7528562126125229
qp09d9,3.0,1.0
qp09db,3.0,0.4000657453284185
qp09dc,3.0,0.6280535893240702
qp09dd,3.0,0.21280791496615192
qp09de,3.0,0.21242749530633798
qp09df,3.0,0.13597363573336024
qp09dg,3.0,0.1506025335043655
qp09dh,3.0,0.21260095648004995
qp09dj,3.0,0.18319570483055012
qp09dk,3.0,0.1949422679428868
qp09dm,3.0,0.05521401405932685
qp09dn,3.0,0.06769950756119181
qp09dp,3.0,0.04215288227014427
qp09dq,3.0,0.0
qp09dr,3.0,0.05205465871013055
qp09ds,3.0,0.023741907154613766
qp09dt,3.0,0.036026293130123184
qp09du,3.0,0.0
qp09dv,3.0,0.0
qp09dw,3.0,0.0
qp09dx,3.0,0.0
qp09dz,3.0,0.0
qp09e0,3.0,0.0
qp09e1,3.0,0.0
qp09e2,3.0,0.01706355994432078
qp09e3,3.0,0.04028530013661101
qp09e4,3.0,0.03548159195432549
qp09e5,3.0,1.0
qp09e6,3.0,0.015235342007947173
qp09e7,3.0,0.17134218696413334
qp09e8,3.0,0.1288653374891157
qp09e9,3.0,0.20722394459052026
qp09eb,3.0,0.035766994948611186
qp09ec,3.0,0.0
qp09ed,3.0,0.10434705772582367
qp09ee,3.0,0.010667684242805692
qp09ef,3.0,0.0
qp09eg,3.0,0.0
qp09eh,3.0,0.4371268015942793
qp09ej,3.0,0.04245685806796942
qp09ek,3.0,0.285201736452244
qp09em,3.0,0.14523950515859863
qp09en,3.0,0.014507199374909897
qp09ep,3.0,0.02353943323926984
qp09eq,3.0,0.5809076900826
qp09er,3.0,0.08322686186152269
qp09es,3.0,0.0
qp09et,3.0,0.04676095895508095
qp09eu,3.0,0.008748464858042638
qp09ev,3.0,0.03559318431921914
qp09ew,3.0,0.17058773429011043
qp09ex,3.0,0.4860447858540169
qp09ey,3.0,0.03245893535969538
qp09ez,3.0,0.15048593904564547
qp09f0,3.0,0.026430146378886316
qp09f1,3.0,0.08876190076582913
qp09f2,3.0,0.0
qp09f3,3.0,0.052309057967469
qp09f4,3.0,0.0
qp09f5,3.0,0.0
qp09f6,3.0,0.014811866416228604
qp09f7,3.0,0.026230933237845085
qp09f8,3.0,0.0
qp09f9,3.0,0.12036156540017028
qp09fb,3.0,0.021906504875514515
qp09fc,3.0,0.0
qp09fd,3.0,0.035526961339182594
qp09fe,3.0,0.0
qp09ff,3.0,0.0
qp09fg,3.0,0.040647969127244866
qp09fh,3.0,0.017502689173068284
qp09fj,3.0,0.09578542441451579
qp09fk,3.0,0.027371175391123888
qp09fm,3.0,0.030617168773613104
qp09fq,3.0,0.07060923659039808
qp09fr,3.0,0.0
qp09fs,3.0,0.036130442213531955
qp09ft,3.0,0.38500095129889234
qp09fu,3.0,0.14166126124979356
qp09fv,3.0,0.0
qp09fw,3.0,0.003235807451859775
qp09fx,3.0,0.02901677057377961
qp09fy,3.0,0.02582703491498597
qp09fz,3.0,0.0964343308961993
qp09g0,3.0,0.007040207344616299
qp09g1,3.0,0.10779771425925885
qp09g2,3.0,0.09454504450544826
qp09g3,3.0,0.010518929900666808
qp09g4,3.0,0.05323566812233502
qp09g5,3.0,0.11995443612193353
qp09g6,3.0,0.1159664838357681
qp09g7,3.0,0.023054626691886713
qp09g8,3.0,0.10791088429586576
qp09g9,3.0,0.002931625198844519
qp09gb,3.0,0.061132863267483274
qp09gc,3.0,0.011905866403848279
qp09gd,3.0,0.0
qp09ge,3.0,0.0
qp09gf,3.0,0.0022780076414895475
qp09gg,3.0,0.0
qp09gh,3.0,0.04423574858630881
qp09gj,3.0,0.054902626616889785
qp09gk,3.0,0.15949849977298583
qp09gm,3.0,0.0
qp09gn,3.0,0.0015791481584260221
qp09gp,3.0,0.008988278011470851
qp09gq,3.0,0.025859156422546783
qp09gr,3.0,0.0
qp09gs,3.0,0.05532050718481554
qp09gt,3.0,0.03659615727815943
qp09gu,3.0,0.018568011926867863
qp09gv,3.0,0.038020897170943216
qp09gw,3.0,0.053012058729480734
qp09gx,3.0,0.1004455087579509
qp09gy,3.0,0.05145859129087425
qp09gz,3.0,0.015192432844386945
qp09h0,3.0,0.0038644215802339055
qp09h1,3.0,0.0
qp09h3,3.0,0.0
qp09h4,3.0,0.0
qp09h5,3.0,0.005688117694434474
qp09h6,3.0,0.0
qp09h7,3.0,0.0
qp09he,3.0,0.0
qp09hh,3.0,0.13177461471390708
qp09hj,3.0,0.09941359588761962
qp09hk,3.0,0.0008880923503484619
qp09hm,3.0,0.060375561307256465
qp09hn,3.0,0.023538077210460265
qp09hp,3.0,0.0
qp09hq,3.0,0.0
qp09hr,3.0,0.0
qp09hs,3.0,0.023893922611554645
qp09ht,3.0,0.06105889132283329
qp09hv,3.0,0.03735425795493049
qp09hw,3.0,0.0
qp09hx,3.0,0.0
qp09hy,3.0,0.008520193774834407
qp09hz,3.0,0.0
qp09j5,3.0,0.0
qp09j7,3.0,0.0
qp09j9,3.0,0.0
qp09jb,3.0,0.0
qp09jc,3.0,0.0
qp09jd,3.0,0.0
qp09je,3.0,0.0
qp09jf,3.0,0.0
qp09jg,3.0,0.0
qp09jj,3.0,0.0
qp09jk,3.0,0.0
qp09jm,3.0,0.0
qp09jn,3.0,0.0
qp09jp,3.0,0.023209105325904648
qp09jq,3.0,0.0703640590760451
qp09jr,3.0,0.0
qp09js,3.0,0.0
qp09jt,3.0,0.0
qp09ju,3.0,0.0
qp09jv,3.0,0.0027766819079020674
qp09jw,3.0,0.0
qp09jx,3.0,0.0
qp09jy,3.0,0.0
qp09jz,3.0,0.0
qp09k0,3.0,0.0
qp09k1,3.0,0.02244955184250403
qp09k2,3.0,0.08308388501114349
qp09k3,3.0,0.03257097235725584
qp09k4,3.0,0.0005547523706939089
qp09k5,3.0,0.0
qp09k6,3.0,4.2064546342802354e-05
qp09k7,3.0,0.0
qp09k8,3.0,0.0
qp09k9,3.0,0.0
qp09kb,3.0,0.003133644746547518
qp09kc,3.0,0.0009640150767639684
qp09kd,3.0,0.0
qp09ke,3.0,0.05096322270592168
qp09kf,3.0,0.0
qp09kg,3.0,0.0
qp09kj,3.0,0.009046916434335436
qp09km,3.0,0.0
qp09kn,3.0,0.0
qp09kq,3.0,0.0
qp09kr,3.0,0.0033774293457690405
qp09ks,3.0,0.0
qp09kt,3.0,0.07764468066766977
qp09ku,3.0,0.0013134315667458945
qp09kv,3.0,0.2225435721151125
qp09kw,3.0,0.0564620966464342
qp09kx,3.0,0.05266053339463653
qp09ky,3.0,0.01035236422872328
qp09kz,3.0,0.2860329466752837
qp09m0,3.0,0.029718511624101197
qp09m1,3.0,0.0
qp09m2,3.0,0.008358141135377348
qp09m3,3.0,0.0
qp09m6,3.0,0.0
qp09m7,3.0,0.0
qp09m8,3.0,0.0
qp09m9,3.0,0.0
qp09mb,3.0,0.0
qp09mc,3.0,0.0
qp09md,3.0,0.0
qp09me,3.0,0.0
qp09mf,3.0,0.0
qp09mj,3.0,0.0
qp09mm,3.0,0.0
qp09mn,3.0,0.003784700721392171
qp09mp,3.0,0.09409605677582317
qp09mq,3.0,0.0
qp09mr,3.0,0.0023015683184561125
qp09ms,3.0,0.0
qp09mt,3.0,0.0
qp09mu,3.0,0.0
qp09mw,3.0,6.94978063271868e-05
qp09mx,3.0,0.027659408187363173
qp09my,3.0,0.0
qp09mz,3.0,0.0
qp09n0,3.0,0.0
qp09n1,3.0,0.0
qp09n4,3.0,0.0
qp09n5,3.0,0.0
qp09np,3.0,0.0
qp09q0,3.0,0.0
qp09q1,3.0,0.0
qp09q4,3.0,0.0
qp09q5,3.0,0.0
qp09qh,3.0,0.0
qp09qj,3.0,0.0
qp09qn,3.0,0.0
qp09qp,3.0,0.0
qp09s0,3.0,0.0
qp09s1,3.0,0.0
qp09s2,3.0,0.0
qp09s3,3.0,0.0
qp09s4,3.0,0.0
qp09s5,3.0,0.0
qp09s6,3.0,0.118773405986124
qp09s7,3.0,0.17986172103644504
qp09s8,3.0,0.14533822813095426
qp09s9,3.0,0.20819932510112188
qp09sb,3.0,0.06789648322199521
qp09sc,3.0,0.013330413219966142
qp09sd,3.0,0.17700273642033146
qp09se,3.0,0.16928381167573536
qp09sf,3.0,0.04195360210814006
qp09sg,3.0,0.014540076874600051
qp09sh,3.0,0.10662951568493742
qp09sj,3.0,0.0384525255811039
qp09sk,3.0,0.11554166634847275
qp09sm,3.0,0.07042134496571893
qp09sn,3.0,0.14022901017150755
qp09sp,3.0,0.31544891675497033
qp09sq,3.0,0.042111031560747754
qp09sr,3.0,0.08915615665340643
qp09ss,3.0,0.07411331204423709
qp09st,3.0,0.013577566900625235
qp09su,3.0,0.014932364799599432
qp09sv,3.0,0.0
qp09sw,3.0,0.12468639897341406
qp09sx,3.0,0.10309905937319885
qp09sy,3.0,0.021162663373414693
qp09sz,3.0,0.10635884038202781
qp09t0,3.0,0.21092255959472894
qp09t1,3.0,0.0
qp09t2,3.0,0.04384042737768086
qp09t3,3.0,0.0
qp09t4,3.0,0.0522282110686797
qp09t5,3.0,0.0391524076385988
qp09t8,3.0,0.09777404871815415
qp09t9,3.0,0.0
qp09tb,3.0,0.0
qp09te,3.0,0.0
qp09tg,3.0,0.0
qp09th,3.0,0.00024112058657323643
qp09tj,3.0,0.010239251040593589
qp09tk,3.0,0.0
qp09tm,3.0,0.006262438586066581
qp09tn,3.0,0.0342422442684952
qp09tp,3.0,0.09628447838992005
qp09tq,3.0,0.0
qp09tr,3.0,0.15746132120314543
qp09ts,3.0,0.0
qp09tt,3.0,0.006698735290102647
qp09tu,3.0,0.0
qp09tv,3.0,0.0
qp09tw,3.0,0.02613407845108028
qp09tx,3.0,0.05556837857464375
qp09ty,3.0,0.0
qp09u0,3.0,0.2915389770669718
qp09u1,3.0,0.1988007900353907
qp09u2,3.0,0.02007453227648573
qp09u3,3.0,0.0063981523862609024
qp09u4,3.0,0.035141112110579256
qp09u5,3.0,0.009726211568883075
qp09u6,3.0,0.014480588531356902
qp09u7,3.0,0.003347946740616887
qp09u8,3.0,0.07552554850856168
qp09u9,3.0,0.0
qp09ub,3.0,0.0
qp09uc,3.0,0.0
qp09ud,3.0,0.011501461365986964
qp09ue,3.0,0.1240691968060894
qp09uf,3.0,0.011609760124286016
qp09ug,3.0,0.0043502094074727
qp09uh,3.0,0.0
qp09uj,3.0,0.0022056468450522386
qp09uk,3.0,0.01676546004492452
qp09um,3.0,0.008182990456209096
qp09un,3.0,0.0
qp09up,3.0,0.0
qp09uq,3.0,0.0
qp09ur,3.0,0.0
qp09us,3.0,0.031789056874194636
qp09ut,3.0,0.06779665802072421
qp09uu,3.0,0.019347458043610537
qp09uv,3.0,0.31897902230695974
qp09uw,3.0,0.03373478864329367
qp09ux,3.0,0.026576063454245583
qp09uy,3.0,0.48641272790553564
qp09uz,3.0,0.36801407950358034
qp09v0,3.0,0.26852637939881774
qp09v1,3.0,0.1394002291555612
qp09v2,3.0,0.04126233543343681
qp09v3,3.0,0.0
qp09v4,3.0,0.024252031571434362
qp09v5,3.0,0.0
qp09v6,3.0,0.019875208984719776
qp09v7,3.0,0.0
qp09v8,3.0,0.0
qp09v9,3.0,0.0
qp09vb,3.0,0.0
qp09vc,3.0,0.0
qp09vd,3.0,0.0
qp09ve,3.0,0.0
qp09vf,3.0,0.0
qp09vg,3.0,0.0263093397283674
qp09vh,3.0,0.0
qp09vj,3.0,0.07527264869446293
qp09vk,3.0,0.22783018485513323
qp09vm,3.0,0.16443595236700065
qp09vn,3.0,0.07178376702479175
qp09vp,3.0,0.012869025233962302
qp09vq,3.0,0.12882570039162133
qp09vr,3.0,0.009923441628952753
qp09vs,3.0,0.0
qp09vt,3.0,0.0027158386148564933
qp09vu,3.0,0.0
qp09vv,3.0,0.0
qp09vw,3.0,0.0
qp09vx,3.0,0.0
qp09vy,3.0,0.017916561878165337
qp09vz,3.0,0.0
qp09w0,3.0,0.0
qp09w1,3.0,0.0
qp09w4,3.0,0.0
qp09w5,3.0,0.061541203106895814
qp09wh,3.0,0.0
qp09wn,3.0,0.0
qp09wp,3.0,0.0
qp09y0,3.0,0.0
qp09y1,3.0,0.0
qp09y4,3.0,0.0
qp09y5,3.0,0.0
qp09yh,3.0,0.056510141071987825
qp09yj,3.0,0.06356154350114127
qp09yn,3.0,0.06761982853297488
qp09yp,3.0,0.005916149162285261
qp0d00,3.0,0.055715795655547753
qp0d01,3.0,0.011013903989933845
qp0d02,3.0,0.0
qp0d03,3.0,0.0
qp0d04,3.0,0.0
qp0d05,3.0,0.0
qp0d06,3.0,0.0062981912548473636
qp0d07,3.0,0.0
qp0d08,3.0,0.0
qp0d0b,3.0,0.0
qp0d0c,3.0,0.0
qp0d0f,3.0,0.013255096533834745
qp0d0g,3.0,0.0
qp0d0h,3.0,0.047732884921355814
qp0d0j,3.0,0.023488345309929576
qp0d0k,3.0,0.0009406755427322946
qp0d0m,3.0,0.0
qp0d0n,3.0,0.005466868980173203
qp0d0q,3.0,0.0
qp0d0s,3.0,0.0
qp0d0t,3.0,0.0
qp0d0u,3.0,0.0
qp0d0v,3.0,0.0
qp0d0w,3.0,0.003915216688549196
qp0d0y,3.0,0.0
qp0d10,3.0,0.0
qp0d11,3.0,0.0
qp0d12,3.0,0.0
qp0d13,3.0,0.0013378006398346081
qp0d14,3.0,0.0
qp0d15,3.0,0.02757725593850422
qp0d16,3.0,0.0
qp0d17,3.0,0.0
qp0d18,3.0,0.0
qp0d19,3.0,0.0
qp0d1b,3.0,0.0
qp0d1c,3.0,0.0
qp0d1d,3.0,0.0
qp0d1e,3.0,0.0
qp0d1f,3.0,0.0
qp0d1g,3.0,0.0
qp0d1h,3.0,0.041239093446958607
qp0d1j,3.0,0.0
qp0d1k,3.0,0.0
qp0d1m,3.0,0.03219591070958994
qp0d1n,3.0,0.0
qp0d1q,3.0,0.0
qp0d1s,3.0,0.0
qp0d1t,3.0,0.0
qp0d1u,3.0,0.0
qp0d1v,3.0,0.0
qp0d1w,3.0,0.0
qp0d1y,3.0,0.0
qp0d42,3.0,0.0
qp0d43,3.0,0.0
qp0d44,3.0,0.0
qp0d48,3.0,0.0722170052680375
qp0d49,3.0,0.0593862934999201
qp0d4b,3.0,0.15260115417155073
qp0d4c,3.0,0.04428022820309033
qp0d4d,3.0,0.0
qp0d4e,3.0,0.09137538493042799
qp0d4f,3.0,0.0
qp0d4g,3.0,0.0
qp0d4h,3.0,0.0
qp0d4j,3.0,0.0
qp0d4m,3.0,0.0
qp0d4n,3.0,0.003316282704506778
qp0d4q,3.0,0.06482756945679392
qp0d4s,3.0,0.10514952730248109
qp0d4t,3.0,0.07197156552796818
qp0d4u,3.0,0.0
qp0d4v,3.0,0.0
qp0d4w,3.0,0.1229809874620222
qp0d4y,3.0,0.0
qp0d50,3.0,0.10283621800483937
qp0d51,3.0,0.0459574606145285
qp0d52,3.0,0.0658100835792598
qp0d53,3.0,0.08070989295125487
qp0d54,3.0,0.02834572716912986
qp0d55,3.0,0.0
qp0d56,3.0,0.0
qp0d57,3.0,0.0
qp0d58,3.0,0.052150618706942695
qp0d59,3.0,0.0
qp0d5b,3.0,0.007114718775299097
qp0d5c,3.0,0.0
qp0d5d,3.0,0.0
qp0d5e,3.0,0.0
qp0d5f,3.0,0.004053066865041848
qp0d5g,3.0,0.0
qp0d5h,3.0,0.0
qp0d5j,3.0,0.0
qp0d5k,3.0,0.0
qp0d5m,3.0,0.0
qp0d5n,3.0,0.0
qp0d5q,3.0,0.0
qp0d5s,3.0,0.0
qp0d5t,3.0,0.0
qp0d5u,3.0,0.0
qp0dh0,3.0,0.022366078508552142
qp0dh1,3.0,0.0
qp0dh2,3.0,0.0
qp0dh3,3.0,0.0
qp0dh4,3.0,0.027777451352898188
qp0dh5,3.0,0.0
qp0dh6,3.0,0.0012522116639194527
qp0dh7,3.0,0.0
qp0dh8,3.0,0.07143476787258365
qp0dh9,3.0,0.10626894978547496
qp0dhb,3.0,0.20109636610376752
qp0dhc,3.0,0.0
qp0dhd,3.0,0.0
qp0dhe,3.0,0.1266150814997733
qp0dhf,3.0,0.0
qp0dhg,3.0,0.008979551687743878
qp0dhh,3.0,0.0
qp0dhj,3.0,0.0
qp0dhk,3.0,0.01854276144974966
qp0dhm,3.0,0.0
qp0dhq,3.0,0.0
qp0dhs,3.0,0.03453026332513946
qp0dht,3.0,0.1058293943545047
qp0dhu,3.0,0.0
qp0dhv,3.0,0.0
qp0dhw,3.0,0.08815367325613513
qp0dhy,3.0,0.0
qp0dj0,3.0,0.16757047103449493
qp0dj1,3.0,0.17027695647198576
qp0dj2,3.0,0.0
qp0dj3,3.0,0.0
qp0dj4,3.0,0.03448187848340768
qp0dj5,3.0,0.037186978170291776
qp0dj6,3.0,0.01710534050094374
qp0dj7,3.0,0.08388846018451271
qp0dj8,3.0,0.0
qp0dj9,3.0,0.0
qp0djb,3.0,0.0
qp0djc,3.0,0.0
qp0djd,3.0,0.0
qp0dje,3.0,0.0
qp0djf,3.0,0.0
qp0djg,3.0,0.0
qp0djh,3.0,0.012325381776418953
qp0djj,3.0,0.0
qp0djk,3.0,0.006792771228128451
qp0djm,3.0,0.02069553939007667
qp0djn,3.0,0.0
qp0djq,3.0,0.012894199242719392
qp0djs,3.0,0.0
qp0djt,3.0,0.0
qp0dju,3.0,0.0
qp0djv,3.0,0.0
qp0djw,3.0,0.0
qp0djy,3.0,0.0
qp0dn0,3.0,0.0
qp0dn1,3.0,0.0
qp0dn4,3.0,0.0
qp0dn5,3.0,0.0
qp0dnh,3.0,0.0
qp0dnj,3.0,0.0
qp0dnn,3.0,0.0
qp02yc,4.0,0.0
qp02yf,4.0,0.0
qp02yv,4.0,0.0
qp02yy,4.0,0.0
qp02yz,4.0,0.0
qp02z1,4.0,0.0
qp02z3,4.0,0.0
qp02z4,4.0,0.0
qp02z5,4.0,0.0
qp02z6,4.0,0.0
qp02z7,4.0,0.0
qp02z9,4.0,0.0
qp02zc,4.0,0.0
qp02zd,4.0,0.0
qp02ze,4.0,0.0
qp02zf,4.0,0.0
qp02zg,4.0,0.0
qp02zh,4.0,0.0
qp02zj,4.0,0.013833165020290923
qp02zk,4.0,0.0
qp02zm,4.0,0.0
qp02zn,4.0,0.012487427212313648
qp02zp,4.0,0.0
qp02zq,4.0,0.0
qp02zr,4.0,0.022284361309744545
qp02zs,4.0,0.0
qp02zt,4.0,0.12229136647147787
qp02zu,4.0,0.0
qp02zv,4.0,0.0
qp02zw,4.0,0.3367275981632463
qp02zx,4.0,0.16602819933474633
qp02zy,4.0,0.0644911162451349
qp02zz,4.0,0.2651377078279934
qp03jq,4.0,0.017661952709150736
qp03jr,4.0,0.0182336458415391
qp03jw,4.0,0.021229708677544788
qp03jx,4.0,0.013245762138269343
qp03jy,4.0,0.020145693715996952
qp03jz,4.0,0.01949256856196049
qp03m2,4.0,0.007303237813374879
qp03m3,4.0,0.0
qp03m6,4.0,0.045688941488330616
qp03m7,4.0,0.00934192699739562
qp03m8,4.0,0.016899947950352632
qp03m9,4.0,0.013316411562975815
qp03mb,4.0,0.06071675043669768
qp03mc,4.0,0.02024386175610578
qp03md,4.0,0.010532667517093194
qp03me,4.0,0.029838586930037013
qp03mf,4.0,0.031833183628167484
qp03mg,4.0,0.10728960521679234
qp03mk,4.0,0.003805497917877179
qp03mm,4.0,0.0
qp03mq,4.0,0.000883543558404773
qp03mr,4.0,0.0
qp03ms,4.0,0.009353943580419391
qp03mt,4.0,0.02446861038739554
qp03mu,4.0,0.04096051481594
qp03mv,4.0,0.04593548521915263
qp03mw,4.0,0.0255550750621999
qp03mx,4.0,0.0
qp03my,4.0,0.05918694845143095
qp03mz,4.0,0.03535155612120661
qp03nb,4.0,0.0
qp03nd,4.0,0.0
qp03nf,4.0,0.0
qp03nn,4.0,0.0
qp03np,4.0,0.0
qp03nq,4.0,0.056737448054508165
qp03nr,4.0,0.07969314367839632
qp03nw,4.0,0.06196446445540886
qp03nx,4.0,0.05973475274167717
qp03ny,4.0,0.11327253477268345
qp03nz,4.0,0.1495733032364379
qp03p0,4.0,0.0
qp03p1,4.0,0.0
qp03p2,4.0,0.049293762831210564
qp03p3,4.0,0.00493630255038619
qp03p4,4.0,0.0
qp03p5,4.0,0.0
qp03p6,4.0,0.0011471601120520165
qp03p7,4.0,0.0
qp03p8,4.0,0.03317411708256883
qp03p9,4.0,0.0022246637105776267
qp03pb,4.0,0.048006194235956576
qp03pc,4.0,0.0
qp03pd,4.0,0.039450594847998066
qp03pe,4.0,0.02839494147263681
qp03pf,4.0,0.0
qp03pg,4.0,0.0
qp03pj,4.0,0.0
qp03pk,4.0,0.0
qp03pm,4.0,0.0
qp03pn,4.0,0.02359548547734712
qp03pp,4.0,0.16497614948717207
qp03pq,4.0,0.03392200477661405
qp03pr,4.0,0.17996421347048105
qp03ps,4.0,0.0
qp03pt,4.0,0.0
qp03pu,4.0,0.0
qp03pv,4.0,0.0
qp03pw,4.0,0.017498161627133548
qp03px,4.0,0.0485761204368447
qp03py,4.0,0.007809428504475566
qp03pz,4.0,0.03313237097661485
qp03q0,4.0,0.0185477722428974
qp03q1,4.0,0.0316420652089111
qp03q2,4.0,0.09663683186250706
qp03q3,4.0,0.06983669997720668
qp03q4,4.0,0.032007134481735464
qp03q5,4.0,0.058844307317037485
qp03q6,4.0,0.047244575441579256
qp03q7,4.0,0.05807451412083577
qp03q8,4.0,0.06139083450184149
qp03q9,4.0,0.11350562598116758
qp03qb,4.0,0.08765000563763106
qp03qc,4.0,0.08850287438723088
qp03qd,4.0,0.11501332623985346
qp03qe,4.0,0.1014187286648206
qp03qf,4.0,0.2509064845559888
qp03qg,4.0,0.587748876004369
qp03qh,4.0,0.04545384964992289
qp03qj,4.0,0.2541975239679263
qp03qk,4.0,0.018449388604365898
qp03qm,4.0,0.23612042178422984
qp03qn,4.0,0.02179029497208388
qp03qp,4.0,0.0
qp03qq,4.0,0.035779431991170424
qp03qr,4.0,0.0023494581386262025
qp03qs,4.0,0.1066696339094609
qp03qt,4.0,0.0
qp03qu,4.0,0.11666292654396065
qp03qv,4.0,0.06619101247495589
qp03qw,4.0,0.0
qp03qx,4.0,0.005747428065164997
qp03qy,4.0,0.1876064275594036
qp03qz,4.0,0.015735074208223586
qp03r0,4.0,0.15165556316122333
qp03r1,4.0,0.16431728256520564
qp03r2,4.0,0.33307803162090777
qp03r3,4.0,0.16246674920292786
qp03r4,4.0,0.09996961613552938
qp03r5,4.0,0.06003427468689505
qp03r6,4.0,0.11471012305364793
qp03r7,4.0,0.015292407525103056
qp03r8,4.0,0.06034098671053587
qp03r9,4.0,0.11841120347906585
qp03rb,4.0,0.02140230837375315
qp03rc,4.0,0.009956710567842971
qp03rd,4.0,0.05062109045914413
qp03re,4.0,0.12557706755574385
qp03rf,4.0,0.07103261620934684
qp03rg,4.0,0.06408351936035461
qp03rh,4.0,0.10728982185348716
qp03rj,4.0,0.06659373787931737
qp03rk,4.0,0.06399051539152192
qp03rm,4.0,0.15156980116058222
qp03rn,4.0,0.05462938836734792
qp03rp,4.0,0.0724583330534086
qp03rq,4.0,0.07677657457281381
qp03rr,4.0,0.0761974229388636
qp03rs,4.0,0.030324267814713837
qp03rt,4.0,0.13090834890755484
qp03ru,4.0,0.08413711265274272
qp03rv,4.0,0.1056148619871116
qp03rw,4.0,0.16386975757477826
qp03rx,4.0,0.08131998143657379
qp03ry,4.0,0.12489790906270318
qp03rz,4.0,0.0854341437432844
qp03t2,4.0,0.0
qp03t3,4.0,0.008031558007796641
qp03t6,4.0,0.008797622807950134
qp03t7,4.0,0.01519272237914044
