geohash6,week_day,mean_demand_per_week
qp09dz,3.0,0.0
qp09e0,3.0,0.004808536562726135
qp09e1,3.0,0.009701968398572978
qp09e2,3.0,0.024731443740865763
qp09e3,3.0,0.049918034728487735
qp09e4,3.0,0.04159662027371794
qp09e5,3.0,0.7671811043510781
qp09e6,3.0,0.02264083546500728
qp09e7,3.0,0.17419628925149105
qp09e8,3.0,0.1410464592115113
qp09e9,3.0,0.19660978309681013
qp09eb,3.0,0.03986700311459139
qp09ec,3.0,0.0007898471462624051
qp09ed,3.0,0.10189605923664175
qp09ee,3.0,0.019929453505999443
qp09ef,3.0,0.001330942133566365
qp09eg,3.0,0.0
qp09eh,3.0,0.385470545316945
qp09ej,3.0,0.04572430386468491
qp09ek,3.0,0.2727272383234788
qp09em,3.0,0.13315121140414646
qp09en,3.0,0.02164574111219596
qp09ep,3.0,0.02710397666865216
qp09eq,3.0,0.5904167094273911
qp09er,3.0,0.086287601781938
qp09es,3.0,0.01193673229302968
qp09et,3.0,0.06602478201127829
qp09eu,3.0,0.030105013551170862
qp09ev,3.0,0.08035819886454824
qp09ew,3.0,0.19675171832214078
qp09ex,3.0,0.4367314840057233
qp09ey,3.0,0.0656481508150098
qp09ez,3.0,0.1612772151724268
qp09f0,3.0,0.03524570844285586
qp09f1,3.0,0.09136181634729551
qp09f2,3.0,0.005331398917785876
qp09f3,3.0,0.055752524521973164
qp09f4,3.0,0.007202235870432237
qp09f5,3.0,0.004012615229284402
qp09f6,3.0,0.021327492651520563
qp09f7,3.0,0.03252948573915671
qp09f8,3.0,0.00454378049396962
qp09f9,3.0,0.11882991457383461
qp09fb,3.0,0.0289528690506605
qp09fc,3.0,0.00018804224487176815
qp09fd,3.0,0.03861023261658128
qp09fe,3.0,0.004932456382147995
qp09ff,3.0,0.0031933766919434547
qp09fg,3.0,0.04620917586565463
qp09fh,3.0,0.025790401658904376
qp09fj,3.0,0.11127469445782569
qp09fk,3.0,0.02979647491853797
qp09fm,3.0,0.03572650200754642
qp09fq,3.0,0.07342415548447503
qp09fr,3.0,0.0019237000553022781
qp09fs,3.0,0.04063431233322646
qp09ft,3.0,0.41862939913087927
qp09fu,3.0,0.15172731383068408
qp09fv,3.0,0.0038277326145869073
qp09fw,3.0,0.012109706870078908
qp09fx,3.0,0.03405356290090525
qp09fy,3.0,0.038191569163489154
qp09fz,3.0,0.11342476752308675
qp09g0,3.0,0.014934873855725226
qp09g1,3.0,0.09369564185498928
qp09g2,3.0,0.09248488223284598
qp09g3,3.0,0.020214295511599582
qp09g4,3.0,0.05022633952435215
qp09g5,3.0,0.12078108082060145
qp09g6,3.0,0.12220376753561943
qp09g7,3.0,0.027408437658205456
qp09g8,3.0,0.11627100567858828
qp09g9,3.0,0.015053041026766904
qp09gb,3.0,0.07096101585708346
qp09gc,3.0,0.02211775111453109
qp09gd,3.0,7.160156450454183e-06
qp09ge,3.0,0.004584261343595565
qp09gf,3.0,0.014557767090326947
qp09gg,3.0,0.007530662706355035
qp09gh,3.0,0.046511077818711534
qp09gj,3.0,0.05514283454044462
qp09gk,3.0,0.15431748196590445
qp09gm,3.0,0.010621296461333318
qp09gn,3.0,0.009647995865906589
qp09gp,3.0,0.017901906085597767
qp09gq,3.0,0.03149146827877673
qp09gr,3.0,0.004984510572211079
qp09gs,3.0,0.057926847393308736
qp09gt,3.0,0.03877634049469623
qp09gu,3.0,0.02764753139576039
qp09gv,3.0,0.04117237441169712
qp09gw,3.0,0.051931170955106014
qp09gx,3.0,0.09599725829171483
qp09gy,3.0,0.05054264576767765
qp09gz,3.0,0.020293059526701632
qp09h0,3.0,0.03161490382582139
qp09h1,3.0,0.0002868123813168455
qp09h3,3.0,0.0
qp09h4,3.0,0.0026320729538967746
qp09h5,3.0,0.015400463969752106
qp09h6,3.0,0.00011822185719474999
qp09h7,3.0,0.004196274857742424
qp09he,3.0,0.0016307937450693256
qp09hh,3.0,0.15302765059686332
qp09hj,3.0,0.1000728879855577
qp09hk,3.0,0.011094606645656823
qp09hm,3.0,0.06356892247781123
qp09hn,3.0,0.03415819933531605
qp09hp,3.0,0.011250603947835747
qp09hq,3.0,0.006680253541226675
qp09hr,3.0,0.00634116961201507
qp09hs,3.0,0.030682323628465628
qp09ht,3.0,0.06845885907256703
qp09hv,3.0,0.042459796823705806
qp09hw,3.0,0.0033523805622606034
qp09hx,3.0,0.00987600792170983
qp09hy,3.0,0.016960264714078084
qp09hz,3.0,0.004637562799967201
qp09j5,3.0,0.0004890479096337451
qp09j7,3.0,0.008456729149826208
qp09j9,3.0,0.0
qp09jb,3.0,0.00032377361301852095
qp09jc,3.0,0.00012302845992628945
qp09jd,3.0,8.750782533696877e-05
qp09je,3.0,0.00010614690937340254
qp09jf,3.0,0.0007404535722614646
qp09jg,3.0,9.358760268886156e-05
qp09jj,3.0,7.950539109627979e-06
qp09jk,3.0,0.0009422477890278846
qp09jm,3.0,0.00010348846129731183
qp09jn,3.0,0.000275883073687111
qp09jp,3.0,0.03006127003662743
qp09jq,3.0,0.09431069602027085
qp09jr,3.0,0.0005233648371526567
qp09js,3.0,0.00023898323796935945
qp09jt,3.0,0.0014209746513977745
qp09ju,3.0,5.553206941916644e-05
qp09jv,3.0,0.019751826387859626
qp09jw,3.0,0.0
qp09jx,3.0,0.006323604553534557
qp09jy,3.0,0.0
qp09jz,3.0,0.002045767710162807
qp09k0,3.0,0.008936045891732091
qp09k1,3.0,0.030331255949323635
qp09k2,3.0,0.0948092706788196
qp09k3,3.0,0.03856856123151626
qp09k4,3.0,0.010464065380145203
qp09k5,3.0,0.0002919112224334361
qp09k6,3.0,0.011870994644822008
qp09k7,3.0,0.0
qp09k8,3.0,0.006556721027141873
qp09k9,3.0,0.002053517281248537
qp09kb,3.0,0.014461492751285755
qp09kc,3.0,0.01212146421164533
qp09kd,3.0,0.0004402413708639476
qp09ke,3.0,0.053627768595709294
qp09kf,3.0,0.011558996184564086
qp09kg,3.0,0.0
qp09kj,3.0,0.017285511264942422
qp09km,3.0,0.0
qp09kn,3.0,0.0006736641546826094
qp09kq,3.0,0.001373590036861303
qp09kr,3.0,0.012483471170156645
qp09ks,3.0,0.005180809496500112
qp09kt,3.0,0.08422429023262021
qp09ku,3.0,0.01152348641495781
qp09kv,3.0,0.2070216131475297
qp09kw,3.0,0.06375322536144103
qp09kx,3.0,0.06763509550687252
qp09ky,3.0,0.019872180651386573
qp09kz,3.0,0.28411390562189787
qp09m0,3.0,0.03370360926984013
qp09m1,3.0,0.005180210405438435
qp09m2,3.0,0.014267378637594232
qp09m3,3.0,5.446255402627493e-05
qp09m6,3.0,0.0
qp09m7,3.0,0.0
qp09m8,3.0,0.0010424907555692889
qp09m9,3.0,0.002455997875548188
qp09mb,3.0,0.0007700262962693517
qp09mc,3.0,0.00047106618224756076
qp09md,3.0,0.00024844463577500405
qp09me,3.0,0.0045252047702700315
qp09mf,3.0,3.15161871784706e-05
qp09mj,3.0,0.0011728210396989337
qp09mm,3.0,6.303325474063529e-05
qp09mn,3.0,0.018571254110955965
qp09mp,3.0,0.09756466673536231
qp09mq,3.0,0.003842198301515444
qp09mr,3.0,0.010425139022038286
qp09ms,3.0,0.0026688573835380435
qp09mt,3.0,0.008323687988196854
qp09mu,3.0,0.008439071091277967
qp09mw,3.0,0.008886615422430523
qp09mx,3.0,0.035725452695208056
qp09my,3.0,0.0002619082481881557
qp09mz,3.0,0.0010564205701916803
qp09n0,3.0,0.00013868886729035763
qp09n1,3.0,1.9533847529619164e-06
qp09n4,3.0,0.00017558913030497824
qp09n5,3.0,9.026535675025208e-06
qp09np,3.0,0.0002976890832086662
qp09q0,3.0,4.288071959189046e-05
qp09q1,3.0,0.0001537019145530933
qp09q4,3.0,1.9199732841982953e-05
qp09q5,3.0,0.007089294180746639
qp09qh,3.0,0.0
qp09qj,3.0,9.41984214393379e-05
qp09qn,3.0,0.0009267816845974542
qp09qp,3.0,0.0033997997280819123
qp09s0,3.0,0.0
qp09s1,3.0,0.0018510711215281748
qp09s2,3.0,0.007958593640382934
qp09s3,3.0,0.007962664482730501
qp09s4,3.0,0.0005458361030330944
qp09s5,3.0,1.3300667470726371e-05
qp09s6,3.0,0.12474061153598708
qp09s7,3.0,0.16757749739649397
qp09s8,3.0,0.202732098020563
qp09s9,3.0,0.26094574873297544
qp09sb,3.0,0.0654864432239325
qp09sc,3.0,0.020010905510026784
qp09sd,3.0,0.16861956926474864
qp09se,3.0,0.16947147951410327
qp09sf,3.0,0.0514718032715136
qp09sg,3.0,0.024920542973582486
qp09sh,3.0,0.09816259215152484
qp09sj,3.0,0.04129691191361317
qp09sk,3.0,0.1150178168160852
qp09sm,3.0,0.06989704268878523
qp09sn,3.0,0.14343974319802802
qp09sp,3.0,0.30432030286370454
qp09sq,3.0,0.0482270082559516
qp09sr,3.0,0.10321001644645826
qp09ss,3.0,0.08080183920292185
qp09st,3.0,0.01943386158625097
qp09su,3.0,0.021721171293896915
qp09sv,3.0,0.009164782630182312
qp09sw,3.0,0.11571144598961129
qp09sx,3.0,0.10300004742902828
qp09sy,3.0,0.024498268186841872
qp09sz,3.0,0.10875409965740226
qp09t0,3.0,0.2047891866295471
qp09t1,3.0,0.00038665129160980337
qp09t2,3.0,0.045945639299004935
qp09t3,3.0,7.65525117926856e-05
qp09t4,3.0,0.05638481415121626
qp09t5,3.0,0.04186160982432823
qp09t8,3.0,0.11728156599619907
qp09t9,3.0,0.008583880413206853
qp09tb,3.0,7.25263697482286e-05
qp09te,3.0,0.0
qp09tg,3.0,9.068747614314432e-06
qp09th,3.0,0.01168195223633876
qp09tj,3.0,0.01993836964705246
qp09tk,3.0,0.002753574838312173
qp09tm,3.0,0.014532188519333158
qp09tn,3.0,0.045141216151616884
qp09tp,3.0,0.09368073727834328
qp09tq,3.0,0.00915372599940962
qp09tr,3.0,0.15544855879298575
qp09ts,3.0,0.00014117323063539595
qp09tt,3.0,0.014981215786213265
qp09tu,3.0,0.0013236524839934363
qp09tv,3.0,0.0002685040924002255
qp09tw,3.0,0.03314183438953625
qp09tx,3.0,0.0711443870302075
qp09ty,3.0,0.0006122640365466304
qp09u0,3.0,0.2645211360973861
qp09u1,3.0,0.19628907221322722
qp09u2,3.0,0.027123501450858976
qp09u3,3.0,0.019523492014174783
qp09u4,3.0,0.04689358006704309
qp09u5,3.0,0.027921661282765128
qp09u6,3.0,0.024300564674745735
qp09u7,3.0,0.025874024691967777
qp09u8,3.0,0.07737954770207328
qp09u9,3.0,0.004518330246895792
qp09ub,3.0,0.011879073045015802
qp09uc,3.0,0.011176782295674422
qp09ud,3.0,0.019185272243100078
qp09ue,3.0,0.13696950073053846
qp09uf,3.0,0.01719170229657205
qp09ug,3.0,0.0295750090540326
qp09uh,3.0,0.006118734225790532
qp09uj,3.0,0.012871388574514118
qp09uk,3.0,0.025238552034729612
qp09um,3.0,0.01742461099916415
qp09un,3.0,0.007907857587824103
qp09up,3.0,0.006889002504920636
qp09uq,3.0,0.006452030263354386
qp09ur,3.0,0.001499450334080609
qp09us,3.0,0.03505884483694493
qp09ut,3.0,0.07478476680044102
qp09uu,3.0,0.029670662041101154
qp09uv,3.0,0.3108630129015472
qp09uw,3.0,0.037856682021910185
qp09ux,3.0,0.030666521269802325
qp09uy,3.0,0.5393671844190095
qp09uz,3.0,0.38324492934791643
qp09v0,3.0,0.26001813419414976
qp09v1,3.0,0.12513628931201629
qp09v2,3.0,0.0468104138647686
qp09v3,3.0,0.0016080698209729341
qp09v4,3.0,0.03954856947368097
qp09v5,3.0,3.232840476359317e-05
qp09v6,3.0,0.030660986638390966
qp09v7,3.0,0.0009182233455872653
qp09v8,3.0,0.0007725674186539462
qp09v9,3.0,4.625432990902926e-06
qp09vb,3.0,0.00023455562098227207
qp09vc,3.0,5.025621123837702e-05
qp09vd,3.0,0.0024857878698788865
qp09ve,3.0,0.007253142304507781
qp09vf,3.0,0.0006070842072511531
qp09vg,3.0,0.04109511780168887
qp09vh,3.0,7.726002645365122e-05
qp09vj,3.0,0.07484317066431166
qp09vk,3.0,0.22123847379494202
qp09vm,3.0,0.16454129849883098
qp09vn,3.0,0.0833892475120691
qp09vp,3.0,0.030326523635018744
qp09vq,3.0,0.13141499919617158
qp09vr,3.0,0.018682356612216306
qp09vs,3.0,0.00867134504166662
qp09vt,3.0,0.012536871621837775
qp09vu,3.0,0.009326120396544133
qp09vv,3.0,0.005091572688506794
qp09vw,3.0,0.0004991602865101737
qp09vx,3.0,0.016825213355634097
qp09vy,3.0,0.028033967864556482
qp09vz,3.0,0.0038776295876415384
qp09w0,3.0,6.281917075420366e-05
qp09w1,3.0,8.5503390409223e-06
qp09w4,3.0,0.0
qp09w5,3.0,0.0820211720642965
qp09wh,3.0,1.136866207202204e-05
qp09wn,3.0,3.099190458982574e-06
qp09wp,3.0,0.001562548447600194
qp09y0,3.0,0.00043676583896554513
qp09y1,3.0,0.007405128970875965
qp09y4,3.0,0.0005550261156065283
qp09y5,3.0,0.0027763097915281076
qp09yh,3.0,0.06782555219592347
qp09yj,3.0,0.09170714207063194
qp09yn,3.0,0.08130628412416563
qp09yp,3.0,0.01642052283831746
qp0d00,3.0,0.05329577493244096
qp0d01,3.0,0.01439442954563074
qp0d02,3.0,0.00044361368260487484
qp0d03,3.0,0.004182764783194642
qp0d04,3.0,0.0011420680140218215
qp0d05,3.0,0.0012906001678567095
qp0d06,3.0,0.008485405853566675
qp0d07,3.0,0.0029541747096507296
qp0d08,3.0,0.0
qp0d0b,3.0,0.0005559421462300555
qp0d0c,3.0,0.008043709613935903
qp0d0f,3.0,0.020423565403174915
qp0d0g,3.0,0.00027655492514702077
qp0d0h,3.0,0.04806294307799142
qp0d0j,3.0,0.028023724148431153
qp0d0k,3.0,0.00556430916643232
qp0d0m,3.0,0.003769528057189556
qp0d0n,3.0,0.009642230067294423
qp0d0q,3.0,0.004257734190854954
qp0d0s,3.0,5.980507717661019e-05
qp0d0t,3.0,0.0013068364215877862
qp0d0u,3.0,0.00016664766994745989
qp0d0v,3.0,0.0011796331865285203
qp0d0w,3.0,0.008438691782701032
qp0d0y,3.0,0.0023152570543367363
qp0d10,3.0,0.0047777171083300315
qp0d11,3.0,0.0016912009333717366
qp0d12,3.0,0.005481144279352822
qp0d13,3.0,0.008621887577253002
qp0d14,3.0,0.0013455358557249778
qp0d15,3.0,0.04161218398098201
qp0d16,3.0,0.0023547295632071596
qp0d17,3.0,0.0026476049642712865
qp0d18,3.0,0.008928537770184677
qp0d19,3.0,0.006946120086876802
qp0d1b,3.0,0.003138537546033719
qp0d1c,3.0,0.0034612272037577423
qp0d1d,3.0,0.005711091477271915
qp0d1e,3.0,0.0025696108638657796
qp0d1f,3.0,0.004777123585396815
qp0d1g,3.0,0.007446690554950084
qp0d1h,3.0,0.05067025430108737
qp0d1j,3.0,0.002774432830235975
qp0d1k,3.0,0.003634289366025548
qp0d1m,3.0,0.04765628218752753
qp0d1n,3.0,0.011485569307360409
qp0d1q,3.0,0.004700118472015285
qp0d1s,3.0,3.467629453320869e-05
qp0d1t,3.0,0.0001691678020949032
qp0d1u,3.0,0.00046367635853587536
qp0d1v,3.0,0.00045968801150059207
qp0d1w,3.0,0.0034134780625768514
qp0d1y,3.0,0.0031979917611857185
qp0d42,3.0,0.00012128137990709404
qp0d43,3.0,2.5780583694449078e-05
qp0d44,3.0,0.0
qp0d48,3.0,0.06959804220194307
qp0d49,3.0,0.1106835674138245
qp0d4b,3.0,0.14292140696579672
qp0d4c,3.0,0.05542820143154683
qp0d4d,3.0,0.01427483126918606
qp0d4e,3.0,0.08917167773793813
qp0d4f,3.0,0.006621345532626745
qp0d4g,3.0,0.01400700412766904
qp0d4h,3.0,5.736755629978071e-05
qp0d4j,3.0,5.323853613760715e-05
qp0d4m,3.0,0.0
qp0d4n,3.0,0.012421867651222463
qp0d4q,3.0,0.08945165016424617
qp0d4s,3.0,0.10782498704381648
qp0d4t,3.0,0.07108801005258823
qp0d4u,3.0,0.009453577056747434
qp0d4v,3.0,0.007814797200355146
qp0d4w,3.0,0.13646454266396774
qp0d4y,3.0,0.005162487303980794
qp0d50,3.0,0.10932490201388134
qp0d51,3.0,0.052463362959427426
qp0d52,3.0,0.06762562828224479
qp0d53,3.0,0.08409790818755153
qp0d54,3.0,0.03531656444149427
qp0d55,3.0,0.007776311167868556
qp0d56,3.0,0.002041366676706649
qp0d57,3.0,0.0001690242427677609
qp0d58,3.0,0.05228981689139321
qp0d59,3.0,0.002519511340149475
qp0d5b,3.0,0.01734195756048693
qp0d5c,3.0,0.0008792256428764547
qp0d5d,3.0,0.0005134835559713968
qp0d5e,3.0,0.0008745876860181786
qp0d5f,3.0,0.01557163355487936
qp0d5g,3.0,0.0033800552289730977
qp0d5h,3.0,0.0005662024295858008
qp0d5j,3.0,0.0002773752586654231
qp0d5k,3.0,1.1805070561628936e-05
qp0d5m,3.0,0.0011904597643606076
qp0d5n,3.0,1.376324272069142e-05
qp0d5q,3.0,0.00012060727176342975
qp0d5s,3.0,1.5991250628573295e-07
qp0d5t,3.0,0.00028597900120048915
qp0d5u,3.0,0.00025207989341793083
qp0dh0,3.0,0.02830876647354989
qp0dh1,3.0,0.0013555107692650374
qp0dh2,3.0,0.005592118778495531
qp0dh3,3.0,0.0009517866957002815
qp0dh4,3.0,0.03643836871443024
qp0dh5,3.0,0.0033959775768667706
qp0dh6,3.0,0.009429845628512118
qp0dh7,3.0,0.007726822167215332
qp0dh8,3.0,0.1321113212917958
qp0dh9,3.0,0.10635768126812103
qp0dhb,3.0,0.1850453619262219
qp0dhc,3.0,0.00476250677524429
qp0dhd,3.0,0.001746957521811903
qp0dhe,3.0,0.1664054508018992
qp0dhf,3.0,5.702032260203019e-05
qp0dhg,3.0,0.01849076999488617
qp0dhh,3.0,0.005906871949366137
qp0dhj,3.0,3.197030382698341e-05
qp0dhk,3.0,0.02405985212668176
qp0dhm,3.0,0.000873657693303775
qp0dhq,3.0,0.007686799508661076
qp0dhs,3.0,0.04225244087829066
qp0dht,3.0,0.11169692762848508
qp0dhu,3.0,0.0006592688633519551
qp0dhv,3.0,0.0011559323059236906
qp0dhw,3.0,0.0811863425541805
qp0dhy,3.0,0.00113717306772114
qp0dj0,3.0,0.18340598941518335
qp0dj1,3.0,0.18189378128114
qp0dj2,3.0,0.004709256516654551
qp0dj3,3.0,0.0035517555093961114
qp0dj4,3.0,0.03852470911803765
qp0dj5,3.0,0.04266289578479133
qp0dj6,3.0,0.026126443018546327
qp0dj7,3.0,0.08865023642193294
qp0dj8,3.0,0.0033935619657811254
qp0dj9,3.0,0.0033297898187784726
qp0djb,3.0,0.00019057718136868576
qp0djc,3.0,0.0034236051536592482
qp0djd,3.0,0.004143472673249519
qp0dje,3.0,0.0034344257070699513
qp0djf,3.0,0.00037503083588719913
qp0djg,3.0,0.002393197276386206
qp0djh,3.0,0.020842323176305504
qp0djj,3.0,0.006942994103632339
qp0djk,3.0,0.01516372300449151
qp0djm,3.0,0.027852404371859256
qp0djn,3.0,0.0013653897583784493
qp0djq,3.0,0.018646086093888816
qp0djs,3.0,0.005783751417071331
qp0djt,3.0,0.002754534132346074
qp0dju,3.0,9.927301111790519e-05
qp0djv,3.0,0.0007102141464235293
qp0djw,3.0,0.0010319333529620273
qp0djy,3.0,0.0049032507497291005
qp0dn0,3.0,7.042676976776108e-05
qp0dn1,3.0,0.004766978098574421
qp0dn4,3.0,0.000564220362161596
qp0dn5,3.0,0.0009567122087860987
qp0dnh,3.0,0.0004978615052734267
qp0dnj,3.0,0.004309969948967498
qp0dnn,3.0,0.0004465482764629746
qp02yc,4.0,0.002325916196592681
qp02yf,4.0,0.00030056595123179047
qp02yv,4.0,0.0
qp02yy,4.0,0.00014205449920418688
qp02yz,4.0,0.005668112083191635
qp02z1,4.0,0.005151780393316706
qp02z3,4.0,0.0019671610860154502
qp02z4,4.0,0.0006939475685483295
qp02z5,4.0,0.004798576621423988
qp02z6,4.0,0.013733322929658417
qp02z7,4.0,0.016510193706062937
qp02z9,4.0,0.0035790540287893888
qp02zc,4.0,0.013849497805119886
qp02zd,4.0,0.017357729090465037
qp02ze,4.0,0.03341544897163325
qp02zf,4.0,0.0007421693899356157
qp02zg,4.0,0.014316583603372153
qp02zh,4.0,0.03866518283588861
qp02zj,4.0,0.07805107489423019
qp02zk,4.0,0.015778278933009076
qp02zm,4.0,0.027551718231101217
qp02zn,4.0,0.057636979177526325
qp02zp,4.0,0.030606966404370668
qp02zq,4.0,0.02256314559424179
qp02zr,4.0,0.05106052602216443
qp02zs,4.0,0.03150808493156888
qp02zt,4.0,0.12811090588948054
qp02zu,4.0,0.010322912748977169
qp02zv,4.0,0.032623515765307934
qp02zw,4.0,0.4474227852646891
qp02zx,4.0,0.1868348476059008
qp02zy,4.0,0.07967242792684649
qp02zz,4.0,0.3919476105452112
qp03jq,4.0,0.020130918954578237
qp03jr,4.0,0.01996792420934952
qp03jw,4.0,0.02260407756950312
qp03jx,4.0,0.015986194848357
qp03jy,4.0,0.021828873536332987
qp03jz,4.0,0.01981962880633974
qp03m2,4.0,0.009970435632228207
qp03m3,4.0,0.0037927964170711716
qp03m6,4.0,0.046291836402499315
qp03m7,4.0,0.011946531507407087
qp03m8,4.0,0.017948122783192598
qp03m9,4.0,0.015949661079112443
qp03mb,4.0,0.059404783007016716
qp03mc,4.0,0.023350073427941806
qp03md,4.0,0.012911685755922336
qp03me,4.0,0.031733253981280844
qp03mf,4.0,0.030402346785118963
qp03mg,4.0,0.13964781223141717
qp03mk,4.0,0.007881503075029479
qp03mm,4.0,0.0027595926227864526
qp03mq,4.0,0.005676501373136641
qp03mr,4.0,0.00370286774948594
qp03ms,4.0,0.01184273517018122
qp03mt,4.0,0.02573936423350894
qp03mu,4.0,0.03881350631548251
qp03mv,4.0,0.04730335915333093
qp03mw,4.0,0.02735763438056595
qp03mx,4.0,0.0017672136749084923
qp03my,4.0,0.05677581011982975
qp03mz,4.0,0.03802319276060259
qp03nb,4.0,0.024123773861468353
qp03nd,4.0,0.008751542996735475
qp03nf,4.0,0.01567535422468685
qp03nn,4.0,0.00021612393646372393
qp03np,4.0,0.003547735271752931
qp03nq,4.0,0.07495320207160262
qp03nr,4.0,0.08786963398293432
qp03nw,4.0,0.0592939303447649
qp03nx,4.0,0.056919372614219234
qp03ny,4.0,0.14038412576560216
qp03nz,4.0,0.15980557344019808
qp03p0,4.0,0.003244710159417559
qp03p1,4.0,0.0053356567123985996
qp03p2,4.0,0.15580133286556064
qp03p3,4.0,0.03704568403741485
qp03p4,4.0,0.004670471078628687
qp03p5,4.0,0.0006367445294554341
qp03p6,4.0,0.02940852869045077
qp03p7,4.0,0.04973254431139748
qp03p8,4.0,0.05274963894290933
qp03p9,4.0,0.032921311191306306
qp03pb,4.0,0.06691900043090368
qp03pc,4.0,0.02645190808007159
qp03pd,4.0,0.06510897429483013
qp03pe,4.0,0.0440358042628458
qp03pf,4.0,0.016246595363478007
qp03pg,4.0,0.0004236674772848304
qp03pj,4.0,3.9384306511312026e-05
qp03pk,4.0,0.012718234195415056
qp03pm,4.0,0.0021823828102291456
qp03pn,4.0,0.03940540682225897
qp03pp,4.0,0.1925857615913333
qp03pq,4.0,0.038223961756808145
qp03pr,4.0,0.19434212031456913
qp03ps,4.0,0.018529720673482738
qp03pt,4.0,0.02443398093949491
qp03pu,4.0,0.0002300631340732793
qp03pv,4.0,0.009252194048768349
qp03pw,4.0,0.021938020386183792
qp03px,4.0,0.04805939867032824
qp03py,4.0,0.011690107034214609
qp03pz,4.0,0.033234244054385825
qp03q0,4.0,0.02067408967349694
qp03q1,4.0,0.031229243998899835
qp03q2,4.0,0.1017952383876018
qp03q3,4.0,0.06694411202165278
qp03q4,4.0,0.052000369607436515
qp03q5,4.0,0.05739711960397127
qp03q6,4.0,0.046973019684114256
qp03q7,4.0,0.056775494999671036
qp03q8,4.0,0.05659221589171635
qp03q9,4.0,0.1042465054801273
qp03qb,4.0,0.08600661485864006
qp03qc,4.0,0.08242409993331604
qp03qd,4.0,0.11293618869946438
qp03qe,4.0,0.09874477184727407
qp03qf,4.0,0.2528952546705333
qp03qg,4.0,0.5967447766572698
qp03qh,4.0,0.046461053681736385
qp03qj,4.0,0.2773168690200149
qp03qk,4.0,0.02139068703194789
qp03qm,4.0,0.260492407447491
qp03qn,4.0,0.03203541219803304
qp03qp,4.0,0.0004777785170276801
qp03qq,4.0,0.04643557169293861
qp03qr,4.0,0.006828180998717764
qp03qs,4.0,0.10458024928958576
qp03qt,4.0,0.0026981283829393852
qp03qu,4.0,0.11650332768667909
qp03qv,4.0,0.07962939020526755
qp03qw,4.0,0.003367004228894369
qp03qx,4.0,0.012702512184829068
qp03qy,4.0,0.2706103730996468
qp03qz,4.0,0.03565997024758892
qp03r0,4.0,0.17079382154393696
qp03r1,4.0,0.16923358937473776
qp03r2,4.0,0.34035529776409035
qp03r3,4.0,0.16500593754157353
qp03r4,4.0,0.09520433248698629
qp03r5,4.0,0.06352148349665321
qp03r6,4.0,0.11134127962416417
qp03r7,4.0,0.019063002809581703
qp03r8,4.0,0.06483768486035396
qp03r9,4.0,0.13531442655590856
qp03rb,4.0,0.02315752603596218
qp03rc,4.0,0.017021875510627095
qp03rd,4.0,0.05034843821915128
qp03re,4.0,0.15078357542535795
qp03rf,4.0,0.08460550882354922
qp03rg,4.0,0.07041902201880909
qp03rh,4.0,0.12175833082987904
qp03rj,4.0,0.0666714255277485
qp03rk,4.0,0.06857270068880102
qp03rm,4.0,0.1393944632329367
qp03rn,4.0,0.07384440533238157
qp03rp,4.0,0.08513616609294848
qp03rq,4.0,0.07138678420991167
qp03rr,4.0,0.07554292039542702
qp03rs,4.0,0.03196388950890836
qp03rt,4.0,0.13220720995182056
qp03ru,4.0,0.0818113046735109
qp03rv,4.0,0.10130822444212001
qp03rw,4.0,0.1747550426972589
qp03rx,4.0,0.07803766740666251
qp03ry,4.0,0.1221022857671246
qp03rz,4.0,0.08089626771535595
qp03t2,4.0,0.004053118077405575
qp03t3,4.0,0.012561477328693515
qp03t6,4.0,0.011522935197923004
qp03t7,4.0,0.017424313582469556
qp03t8,4.0,0.04253006719677658
qp03t9,4.0,0.04501113244073632
qp03tb,4.0,0.05338880090811765
qp03tc,4.0,0.07939062459120608
qp03td,4.0,0.014185583908408928
qp03te,4.0,0.007550574046742349
qp03tf,4.0,0.024697504829002556
qp03tg,4.0,0.017615029381823633
qp03tk,4.0,0.0008660028538262089
qp03tm,4.0,0.0020872861967720043
qp03tq,4.0,0.0007992828228823536
qp03tr,4.0,0.0001453398095568498
qp03ts,4.0,0.03495336683549694
qp03tt,4.0,0.005434393603536455
qp03tu,4.0,0.023048069780762744
qp03tv,4.0,0.020093255073589607
qp03tw,4.0,0.007803791913840109
qp03tx,4.0,0.0069504520676701735
qp03ty,4.0,0.01979082258645467
qp03tz,4.0,0.008195778592103605
qp03v2,4.0,0.00017503139078993231
qp03v3,4.0,0.00010391798654342665
qp03v9,4.0,0.0014639907972247917
qp03vb,4.0,0.012008915170681037
qp03vc,4.0,8.502400210070792e-05
qp03vd,4.0,0.00010337249914727036
qp03vf,4.0,0.00011035556452091299
qp03w0,4.0,0.0710781193109667
qp03w1,4.0,0.11996499023725599
qp03w2,4.0,0.017738421494909205
qp03w3,4.0,0.10603674282371146
qp03w4,4.0,0.07430794770727378
qp03w5,4.0,0.044834528567836186
qp03w6,4.0,0.06039362940743646
qp03w7,4.0,0.03775574815829169
qp03w8,4.0,0.3012793416774217
qp03w9,4.0,0.7300424382878249
qp03wb,4.0,0.032885784540268206
qp03wc,4.0,0.35687526096706645
qp03wd,4.0,0.4695676951585153
qp03we,4.0,0.2626831185227545
qp03wf,4.0,0.6689579756974608
qp03wg,4.0,0.5700591571497745
